CustomerID,Gender,Age,AnnualIncome,SpendingScore,TransactionsPerMonth,RecencyDays,City
2086,Male,61,82775,39,12,154,Kolkata
2087,Female,24,129865,64,16,281,Kolkata
2088,Male,65,113207,31,4,277,Kolkata
2089,Female,44,95885,72,35,299,Mumbai
2090,Male,62,69203,79,32,279,Chennai
2091,Female,52,26058,22,12,65,Kolkata
2092,Female,32,129857,96,21,317,Mumbai
2093,Female,45,89051,5,15,330,Bengaluru
2094,Female,52,147442,58,35,89,Delhi
2095,Male,24,88866,73,3,86,Mumbai
2096,Male,67,142179,79,2,239,Kolkata
2097,Female,63,119978,63,6,200,Delhi
2098,Female,67,75180,61,16,105,Bengaluru
2099,Female,68,63825,52,23,64,Delhi
2100,Male,63,103281,33,31,204,Hyderabad
2101,Male,37,94514,22,30,176,Hyderabad
2102,Male,49,102475,51,3,39,Kolkata
2103,Male,55,35264,11,16,140,Bengaluru
2104,Female,57,46615,58,4,139,Chennai
2105,Female,49,52165,50,36,48,Chennai
2106,Female,43,132898,70,28,136,Mumbai
2107,Male,56,142480,17,28,307,Kolkata
2108,Male,37,62722,46,3,101,Hyderabad
2109,Male,35,54880,44,26,241,Mumbai
2110,Female,67,104130,57,39,208,Bengaluru
2111,Female,32,101059,5,13,210,Delhi
2112,Male,69,21701,39,7,108,Kolkata
2113,Female,39,79430,58,13,341,Kolkata
2114,Male,68,118294,9,4,68,Hyderabad
2115,Male,39,121016,93,16,71,Chennai
2116,Female,38,75615,23,28,98,Mumbai
2117,Male,19,112519,47,13,109,Delhi
2118,Female,57,120620,36,10,164,Chennai
2119,Male,60,132963,31,5,357,Chennai
2120,Female,35,59237,84,36,286,Kolkata
2121,Female,40,54378,23,19,90,Bengaluru
2122,Female,30,40736,56,30,75,Chennai
2123,Male,58,26343,71,28,29,Chennai
2124,Male,26,35797,46,31,3,Chennai
2125,Female,66,73857,58,36,318,Delhi
2126,Female,24,127623,36,1,11,Delhi
2127,Male,58,107411,68,9,73,Chennai
2128,Male,18,61864,88,12,218,Kolkata
2129,Male,19,61123,60,23,118,Bengaluru
2130,Female,21,94864,14,12,187,Chennai
2131,Male,31,123014,25,9,256,Hyderabad
2132,Male,49,87561,71,26,72,Hyderabad
2133,Female,53,20105,79,30,213,Mumbai
2134,Male,19,114906,44,20,72,Hyderabad
2135,Male,57,106379,46,16,298,Mumbai
2136,Male,67,39476,13,13,311,Mumbai
2137,Female,68,84147,62,35,262,Mumbai
2138,Female,31,128517,19,4,277,Mumbai
2139,Female,37,62112,12,25,248,Chennai
2140,Female,42,68610,90,13,87,Kolkata
2141,Female,59,86234,48,28,210,Delhi
2142,Female,66,113979,33,12,219,Hyderabad
2143,Female,25,64230,79,24,131,Hyderabad
2144,Male,45,61706,37,28,250,Hyderabad
2145,Male,63,124375,6,1,268,Mumbai
2146,Female,38,107659,89,34,84,Bengaluru
2147,Male,40,85032,81,3,19,Delhi
2148,Male,49,61920,43,22,23,Bengaluru
2149,Female,25,39875,50,21,51,Bengaluru
2150,Male,48,88833,46,27,268,Hyderabad
2151,Male,54,72129,73,21,92,Bengaluru
2152,Male,33,85744,28,22,185,Chennai
2153,Male,57,39700,99,13,290,Bengaluru
2154,Male,59,107327,67,16,250,Bengaluru
2155,Female,44,92769,11,24,80,Hyderabad
2156,Female,57,21891,20,17,319,Bengaluru
2157,Female,58,78520,87,5,132,Mumbai
2158,Male,35,67594,30,38,234,Kolkata
2159,Female,52,121810,36,27,310,Delhi
2160,Male,66,84190,76,32,6,Chennai
2161,Male,69,22039,99,26,290,Delhi
2162,Male,32,39673,98,7,68,Mumbai
2163,Male,44,62412,68,36,13,Bengaluru
2164,Female,34,124949,88,7,201,Hyderabad
2165,Female,57,139449,36,27,293,Delhi
2166,Male,19,48436,58,38,206,Bengaluru
2167,Female,66,119921,28,24,229,Delhi
2168,Male,67,28186,39,24,211,Bengaluru
2169,Female,48,83708,66,29,316,Hyderabad
2170,Female,54,20434,43,27,269,Kolkata
2171,Male,58,30519,5,34,95,Mumbai
2172,Female,58,38030,92,21,172,Delhi
2173,Male,51,96891,13,1,284,Chennai
2174,Female,51,75819,9,10,129,Mumbai
2175,Male,68,99864,94,30,8,Kolkata
2176,Male,20,25258,57,28,323,Hyderabad
2177,Female,34,131258,27,30,250,Kolkata
2178,Female,31,92726,61,28,67,Chennai
2179,Male,31,136128,77,29,274,Bengaluru
2180,Female,63,108015,50,31,35,Kolkata
2181,Female,55,141563,92,4,300,Delhi
2182,Male,52,106363,82,19,98,Kolkata
2183,Male,18,133900,34,10,127,Chennai
2184,Female,65,139548,85,31,85,Kolkata
2185,Male,46,78277,65,34,211,Mumbai
2186,Male,21,65238,45,39,43,Kolkata
2187,Male,50,30747,87,31,240,Chennai
2188,Female,34,50917,34,11,302,Hyderabad
2189,Female,45,50377,73,36,40,Chennai
2190,Male,67,144026,8,32,222,Delhi
2191,Female,43,64956,94,23,312,Kolkata
2192,Male,25,126017,48,39,155,Delhi
2193,Female,51,118684,36,3,148,Bengaluru
2194,Male,35,127320,82,28,206,Chennai
2195,Male,48,144418,66,25,313,Chennai
2196,Female,44,43557,11,28,12,Hyderabad
2197,Male,33,64335,52,19,241,Delhi
2198,Female,27,119941,36,19,23,Mumbai
2199,Female,57,98015,95,29,12,Bengaluru
2200,Male,29,109463,31,19,117,Chennai
2201,Male,39,53292,24,18,108,Bengaluru
2202,Female,33,39491,21,24,172,Chennai
2203,Male,29,77294,96,38,39,Kolkata
2204,Male,28,86629,30,16,42,Chennai
2205,Male,37,116544,72,18,222,Hyderabad
2206,Male,68,85640,97,13,48,Chennai
2207,Male,18,38123,64,4,347,Bengaluru
2208,Female,44,112472,39,13,344,Bengaluru
2209,Female,20,137814,1,35,323,Hyderabad
2210,Male,29,84618,97,4,35,Hyderabad
2211,Male,47,103596,42,19,256,Bengaluru
2212,Male,26,44288,77,24,353,Bengaluru
2213,Female,54,128850,86,33,293,Chennai
2214,Male,18,109947,5,33,272,Delhi
2215,Female,59,123220,12,9,18,Bengaluru
2216,Female,66,65091,29,3,224,Mumbai
2217,Female,21,137622,3,3,127,Delhi
2218,Male,32,98872,61,30,332,Mumbai
2219,Female,68,79216,51,18,298,Delhi
2220,Male,44,123460,36,2,2,Bengaluru
2221,Female,25,135730,75,32,53,Hyderabad
2222,Male,40,149058,90,9,218,Hyderabad
2223,Female,32,97162,2,2,60,Bengaluru
2224,Male,44,78785,29,20,35,Delhi
2225,Female,48,70997,41,27,161,Bengaluru
2226,Male,56,89037,29,36,297,Delhi
2227,Male,64,70693,64,19,191,Kolkata
2228,Male,25,102386,58,16,345,Bengaluru
2229,Male,47,55712,83,26,260,Kolkata
2230,Female,59,106214,10,14,277,Mumbai
2231,Female,35,35905,11,18,112,Kolkata
2232,Male,21,21591,7,28,132,Bengaluru
2233,Female,64,80159,77,19,95,Delhi
2234,Male,60,33522,61,30,312,Chennai
2235,Male,39,101689,66,21,241,Kolkata
2236,Female,20,122376,94,21,260,Hyderabad
2237,Male,32,23572,86,30,132,Chennai
2238,Male,52,81680,53,37,236,Bengaluru
2239,Female,64,78537,65,32,259,Delhi
2240,Male,55,124282,27,30,244,Hyderabad
2241,Male,50,53061,7,22,55,Bengaluru
2242,Male,31,111033,65,24,197,Chennai
2243,Male,65,107778,58,10,83,Hyderabad
2244,Female,18,86874,25,24,358,Bengaluru
2245,Female,66,80542,48,1,288,Hyderabad
2246,Female,43,81907,4,35,314,Mumbai
2247,Male,25,36151,94,16,191,Hyderabad
2248,Male,67,112526,8,5,217,Mumbai
2249,Female,33,100916,85,31,245,Kolkata
2250,Male,55,116571,68,37,266,Hyderabad
2251,Male,27,65813,60,25,32,Hyderabad
2252,Male,59,139897,4,25,261,Hyderabad
2253,Male,54,72627,8,3,157,Mumbai
2254,Female,43,46117,90,38,135,Bengaluru
2255,Female,45,88034,93,32,258,Chennai
2256,Female,29,133417,16,20,266,Hyderabad
2257,Male,37,45483,19,30,53,Kolkata
2258,Female,66,91264,1,2,312,Chennai
2259,Female,31,76469,34,5,40,Chennai
2260,Male,63,38877,93,19,186,Hyderabad
2261,Male,52,82396,91,20,247,Mumbai
2262,Female,46,112239,45,22,76,Delhi
2263,Female,29,23088,63,11,92,Delhi
2264,Female,69,124585,94,18,221,Delhi
2265,Female,35,43179,6,27,205,Hyderabad
2266,Male,61,67954,36,31,114,Chennai
2267,Female,19,42011,66,35,82,Delhi
2268,Female,19,32839,78,21,227,Kolkata
2269,Male,34,138678,8,20,22,Hyderabad
2270,Female,27,72903,67,9,209,Hyderabad
2271,Male,35,83561,99,31,272,Hyderabad
2272,Male,39,43625,27,9,325,Mumbai
2273,Male,36,38481,34,7,128,Kolkata
2274,Female,18,117289,28,33,342,Bengaluru
2275,Female,41,39558,31,1,248,Mumbai
2276,Male,53,102307,17,19,273,Chennai
2277,Female,42,51104,83,3,189,Hyderabad
2278,Female,53,118602,55,39,331,Mumbai
2279,Male,48,73586,75,12,300,Delhi
2280,Male,48,64420,9,30,228,Bengaluru
2281,Female,19,24061,94,16,297,Hyderabad
2282,Male,36,53241,57,13,236,Mumbai
2283,Female,29,82055,45,24,234,Delhi
2284,Female,27,101697,6,17,360,Delhi
2285,Female,48,90593,14,27,183,Mumbai
2286,Female,62,131383,31,29,259,Mumbai
2287,Male,39,64173,54,14,91,Kolkata
2288,Male,40,134472,11,5,109,Kolkata
2289,Male,69,25289,69,38,240,Kolkata
2290,Male,40,138796,95,6,13,Kolkata
2291,Female,32,85180,2,24,179,Chennai
2292,Female,43,126944,17,33,182,Hyderabad
2293,Male,20,22221,36,9,146,Kolkata
2294,Female,40,83137,3,3,296,Delhi
2295,Female,37,62942,63,23,97,Chennai
2296,Female,62,41635,43,21,209,Delhi
2297,Male,57,72763,93,22,44,Mumbai
2298,Male,56,104562,33,8,234,Delhi
2299,Male,25,71072,78,20,93,Delhi
2300,Female,35,27075,29,14,136,Hyderabad
2301,Male,58,42378,23,30,164,Mumbai
2302,Male,23,55084,59,8,29,Delhi
2303,Male,44,70426,81,19,217,Bengaluru
2304,Male,53,99217,49,38,30,Chennai
2305,Male,32,133257,55,36,248,Kolkata
2306,Male,54,147748,75,6,220,Kolkata
2307,Female,22,51584,28,34,47,Delhi
2308,Female,56,51245,71,10,162,Delhi
2309,Male,26,78959,72,31,144,Chennai
2310,Male,24,24983,93,11,248,Delhi
2311,Female,58,117785,25,35,74,Mumbai
2312,Female,37,116927,7,11,29,Delhi
2313,Male,27,50897,86,32,250,Mumbai
2314,Male,43,60602,73,26,121,Mumbai
2315,Male,21,105538,75,22,15,Mumbai
2316,Male,55,96034,34,1,220,Kolkata
2317,Female,41,69411,91,29,307,Chennai
2318,Male,31,88742,22,39,312,Mumbai
2319,Male,58,134124,67,22,170,Delhi
2320,Male,18,128008,50,32,175,Hyderabad
2321,Male,34,98466,48,25,320,Mumbai
2322,Female,62,95856,72,29,117,Delhi
2323,Female,41,113550,70,37,349,Delhi
2324,Female,44,123482,57,32,2,Bengaluru
2325,Male,24,117353,25,30,32,Delhi
2326,Male,26,58126,66,18,310,Bengaluru
2327,Female,60,112288,16,3,298,Delhi
2328,Male,52,90043,58,12,158,Mumbai
2329,Male,29,75610,41,20,265,Kolkata
2330,Female,38,43925,51,8,275,Bengaluru
2331,Female,20,56276,21,31,134,Bengaluru
2332,Female,32,43689,79,24,354,Bengaluru
2333,Female,38,83942,56,13,257,Mumbai
2334,Male,27,131206,98,8,262,Hyderabad
2335,Male,50,74146,47,14,99,Mumbai
2336,Female,63,35238,43,15,157,Hyderabad
2337,Male,69,80424,84,21,194,Mumbai
2338,Female,23,44807,31,15,74,Delhi
2339,Female,19,125058,15,26,287,Mumbai
2340,Male,46,94457,48,38,72,Hyderabad
2341,Female,57,31204,62,38,295,Chennai
2342,Male,50,123820,92,33,313,Delhi
2343,Male,21,140556,70,10,125,Bengaluru
2344,Male,21,85245,3,19,156,Mumbai
2345,Male,46,58567,38,11,31,Kolkata
2346,Female,54,55697,87,3,13,Delhi
2347,Male,37,132189,58,23,71,Hyderabad
2348,Female,58,110429,67,6,51,Bengaluru
2349,Female,40,21530,45,29,65,Hyderabad
2350,Female,62,116777,44,4,45,Delhi
2351,Female,35,44297,8,3,113,Delhi
2352,Male,66,94838,66,20,53,Delhi
2353,Male,42,68906,71,8,282,Delhi
2354,Female,18,86251,61,6,110,Hyderabad
2355,Female,32,95069,17,5,144,Chennai
2356,Male,51,80748,71,8,268,Delhi
2357,Female,65,60295,97,8,246,Bengaluru
2358,Male,37,72464,36,35,272,Hyderabad
2359,Female,54,27223,68,19,347,Mumbai
2360,Male,44,33421,80,10,52,Mumbai
2361,Female,39,113232,21,35,217,Hyderabad
2362,Female,68,34066,82,9,83,Hyderabad
2363,Male,22,129583,46,8,76,Delhi
2364,Female,51,41576,46,8,152,Hyderabad
2365,Female,56,141715,92,8,114,Bengaluru
2366,Male,20,102121,16,20,58,Mumbai
2367,Female,34,22140,22,7,167,Bengaluru
2368,Male,41,79016,6,22,257,Kolkata
2369,Male,41,127552,94,17,346,Bengaluru
2370,Female,20,121975,56,5,88,Delhi
2371,Female,62,61378,45,34,189,Kolkata
2372,Female,24,27370,58,25,48,Hyderabad
2373,Female,42,71750,28,15,62,Kolkata
2374,Female,20,143505,17,31,209,Mumbai
2375,Female,32,115052,36,19,208,Mumbai
2376,Female,46,32022,12,31,69,Mumbai
2377,Male,67,79222,50,12,69,Bengaluru
2378,Female,46,38328,59,23,52,Kolkata
2379,Male,27,22929,12,23,107,Mumbai
2380,Female,49,63727,62,36,46,Mumbai
2381,Female,40,88919,40,11,145,Bengaluru
2382,Male,56,149967,93,22,85,Delhi
2383,Female,26,72692,2,30,30,Bengaluru
2384,Female,54,69545,93,5,177,Bengaluru
2385,Male,69,112968,94,37,33,Kolkata
2386,Female,57,96647,25,20,314,Delhi
2387,Female,31,68338,85,10,362,Chennai
2388,Female,21,125314,86,22,349,Kolkata
2389,Male,37,79962,74,30,234,Chennai
2390,Female,45,117435,31,30,167,Hyderabad
2391,Female,31,43161,47,22,230,Hyderabad
2392,Female,61,28823,60,38,249,Bengaluru
2393,Female,51,112968,73,38,199,Hyderabad
2394,Male,30,53089,98,38,37,Chennai
2395,Male,48,80850,41,7,15,Hyderabad
2396,Female,50,41053,50,36,93,Chennai
2397,Female,69,136381,23,14,266,Chennai
2398,Male,56,37447,12,11,276,Bengaluru
2399,Male,45,109841,71,7,122,Hyderabad
2400,Female,42,23111,96,32,237,Hyderabad
2401,Male,49,78820,83,18,137,Delhi
2402,Female,26,113029,22,34,198,Delhi
2403,Male,45,137949,56,2,276,Chennai
2404,Male,48,96521,16,7,64,Kolkata
2405,Male,34,88622,58,31,341,Bengaluru
2406,Male,40,131739,72,18,120,Mumbai
2407,Female,30,72963,94,20,135,Hyderabad
2408,Male,27,130466,51,7,102,Hyderabad
2409,Male,33,72503,6,22,64,Chennai
2410,Female,23,109000,2,37,304,Chennai
2411,Male,65,61918,62,34,226,Hyderabad
2412,Male,28,122447,98,39,303,Chennai
2413,Female,69,91868,93,16,192,Bengaluru
2414,Male,20,124751,42,14,323,Hyderabad
2415,Female,45,62542,43,32,173,Hyderabad
2416,Female,58,126167,52,38,273,Delhi
2417,Female,32,88712,58,39,194,Chennai
2418,Female,30,22416,20,26,362,Kolkata
2419,Male,59,60436,56,30,126,Delhi
2420,Female,69,94187,67,39,204,Chennai
2421,Male,62,30486,59,9,230,Mumbai
2422,Male,34,38695,48,32,332,Hyderabad
2423,Male,24,21229,35,7,27,Delhi
2424,Male,45,87066,8,12,90,Hyderabad
2425,Male,55,131121,76,23,47,Delhi
2426,Male,30,62347,32,17,115,Delhi
2427,Male,34,121101,93,21,40,Mumbai
2428,Male,32,21363,45,12,69,Hyderabad
2429,Male,53,122806,85,22,160,Bengaluru
2430,Male,45,102372,67,23,100,Chennai
2431,Female,32,105824,27,5,301,Hyderabad
2432,Female,63,107916,3,18,358,Chennai
2433,Female,28,65869,57,37,244,Bengaluru
2434,Male,48,69729,65,37,336,Kolkata
2435,Female,21,40303,20,7,330,Kolkata
2436,Female,52,129508,71,3,37,Bengaluru
2437,Female,51,92853,41,1,143,Chennai
2438,Male,69,23264,1,6,331,Chennai
2439,Male,44,38315,74,7,265,Chennai
2440,Male,27,122546,76,27,82,Bengaluru
2441,Male,47,142869,4,31,225,Bengaluru
2442,Female,62,98229,71,8,311,Bengaluru
2443,Female,37,102102,10,14,137,Hyderabad
2444,Female,46,80521,86,15,320,Chennai
2445,Female,46,44811,89,7,41,Hyderabad
2446,Male,40,53405,29,7,271,Mumbai
2447,Male,67,72157,15,33,36,Bengaluru
2448,Male,38,147154,19,7,65,Kolkata
2449,Female,65,79823,58,20,33,Hyderabad
2450,Male,60,39856,53,7,65,Bengaluru
2451,Male,27,135212,46,14,123,Delhi
2452,Female,58,112902,18,15,331,Chennai
2453,Female,29,140347,3,18,176,Bengaluru
2454,Male,47,66970,70,10,347,Chennai
2455,Male,68,120674,22,35,74,Hyderabad
2456,Male,50,127780,55,27,156,Delhi
2457,Male,35,70787,64,1,16,Chennai
2458,Male,31,128219,41,28,363,Mumbai
2459,Male,39,96174,95,34,26,Bengaluru
2460,Female,38,106352,85,3,178,Chennai
2461,Female,18,142155,8,3,54,Kolkata
2462,Female,66,40598,65,11,348,Kolkata
2463,Male,60,62541,3,4,206,Mumbai
2464,Female,69,30652,29,30,141,Chennai
2465,Male,32,36963,70,39,193,Hyderabad
2466,Male,53,134047,97,32,291,Kolkata
2467,Female,64,52223,18,16,207,Bengaluru
2468,Male,39,51024,58,17,29,Bengaluru
2469,Male,49,142538,1,11,159,Mumbai
2470,Female,63,23941,22,36,268,Kolkata
2471,Female,50,93923,95,32,69,Kolkata
2472,Female,58,94060,23,35,238,Delhi
2473,Male,56,121395,8,27,32,Kolkata
2474,Female,40,123022,29,34,266,Delhi
2475,Female,60,61617,44,5,133,Mumbai
2476,Male,19,110815,62,25,283,Chennai
2477,Female,19,74704,19,28,167,Delhi
2478,Female,55,139666,59,18,277,Bengaluru
2479,Female,68,46025,80,3,16,Mumbai
2480,Male,46,103172,19,28,285,Mumbai
2481,Male,69,127019,22,2,250,Bengaluru
2482,Male,63,63224,83,34,102,Delhi
2483,Male,20,33277,68,22,125,Hyderabad
2484,Female,56,68718,5,22,71,Mumbai
2485,Male,24,120726,5,30,210,Kolkata
2486,Male,53,60995,25,34,83,Chennai
2487,Female,46,127271,24,1,209,Mumbai
2488,Female,54,134715,1,29,14,Kolkata
2489,Female,66,27539,28,19,297,Kolkata
2490,Male,53,52853,47,19,74,Hyderabad
2491,Male,40,46811,85,29,169,Bengaluru
2492,Male,62,112464,60,33,172,Kolkata
2493,Female,33,26909,19,17,329,Delhi
2494,Female,65,113605,87,38,272,Bengaluru
2495,Male,48,149103,14,1,126,Bengaluru
2496,Female,51,73433,70,33,24,Delhi
2497,Female,67,66084,96,36,277,Bengaluru
2498,Female,18,122957,96,22,187,Kolkata
2499,Male,35,93569,8,18,327,Bengaluru
2500,Female,57,76816,37,17,135,Mumbai
2501,Female,60,30748,86,32,163,Chennai
2502,Male,32,132229,72,20,266,Delhi
2503,Male,65,90602,10,23,166,Mumbai
2504,Female,66,82465,67,28,288,Kolkata
2505,Female,34,130808,13,26,318,Hyderabad
2506,Male,61,134200,39,7,98,Mumbai
2507,Male,27,69408,64,20,252,Mumbai
2508,Female,37,31998,30,11,88,Bengaluru
2509,Female,23,33764,4,7,120,Chennai
2510,Female,25,119751,45,38,50,Mumbai
2511,Female,62,65379,6,27,41,Hyderabad
2512,Male,51,101394,16,9,47,Bengaluru
2513,Female,49,124004,22,4,258,Mumbai
2514,Female,68,79588,91,38,170,Hyderabad
2515,Male,59,139287,21,29,4,Delhi
2516,Female,21,121647,93,26,1,Kolkata
2517,Male,61,102613,65,25,267,Mumbai
2518,Female,67,82398,30,14,112,Delhi
2519,Female,56,95793,24,37,11,Delhi
2520,Male,37,67210,64,28,14,Hyderabad
2521,Male,41,64560,13,8,91,Bengaluru
2522,Female,41,130716,94,11,220,Chennai
2523,Female,43,143362,26,35,343,Chennai
2524,Female,42,89201,98,31,249,Mumbai
2525,Male,53,145955,20,34,73,Kolkata
2526,Female,24,120978,61,36,315,Hyderabad
2527,Male,27,128894,6,17,146,Delhi
2528,Male,64,36734,43,21,61,Mumbai
2529,Female,29,94376,49,26,280,Bengaluru
2530,Male,18,97598,9,28,27,Kolkata
2531,Female,69,92580,37,22,291,Kolkata
2532,Female,67,143107,16,3,22,Chennai
2533,Female,42,22063,4,28,11,Kolkata
2534,Female,33,42313,32,36,124,Chennai
2535,Female,22,143304,84,2,124,Delhi
2536,Male,36,47087,93,20,361,Kolkata
2537,Male,21,65779,95,36,186,Mumbai
2538,Female,23,60181,17,8,98,Kolkata
2539,Female,43,38205,41,39,76,Mumbai
2540,Male,66,139577,89,25,132,Chennai
2541,Male,56,32464,45,15,194,Bengaluru
2542,Male,56,129086,16,30,321,Hyderabad
2543,Male,26,47132,20,34,146,Kolkata
2544,Female,62,70737,42,4,315,Delhi
2545,Female,69,128174,10,22,279,Chennai
2546,Male,31,122963,52,25,354,Chennai
2547,Female,65,120584,60,9,260,Mumbai
2548,Male,26,89285,48,23,244,Delhi
2549,Female,32,84549,23,39,234,Chennai
2550,Male,54,55306,33,12,211,Chennai
2551,Female,67,45592,77,14,296,Kolkata
2552,Male,37,135131,25,7,362,Chennai
2553,Male,25,103987,50,31,168,Kolkata
2554,Female,49,113794,88,6,179,Delhi
2555,Male,64,64758,70,23,233,Kolkata
2556,Female,38,146507,79,19,151,Chennai
2557,Female,58,142990,55,21,141,Chennai
2558,Male,36,120838,98,19,257,Kolkata
2559,Female,46,118392,68,19,332,Mumbai
2560,Female,48,138078,78,34,138,Bengaluru
2561,Female,23,107157,4,13,360,Hyderabad
2562,Female,21,26577,28,36,224,Kolkata
2563,Female,60,136629,29,25,22,Delhi
2564,Male,46,105230,82,33,89,Hyderabad
2565,Female,59,28263,84,21,267,Chennai
2566,Female,20,102741,48,34,75,Bengaluru
2567,Female,18,28072,96,25,90,Mumbai
2568,Female,61,80814,72,18,272,Mumbai
2569,Female,32,135503,13,11,157,Delhi
2570,Male,64,143283,43,19,158,Bengaluru
2571,Female,38,136386,9,34,313,Kolkata
2572,Male,63,65306,40,2,65,Delhi
2573,Male,48,129412,46,30,6,Mumbai
2574,Male,24,125666,58,38,77,Chennai
2575,Male,34,128538,97,15,91,Delhi
2576,Female,36,25691,56,11,291,Bengaluru
2577,Male,56,107649,12,24,128,Kolkata
2578,Male,20,21953,25,4,117,Delhi
2579,Female,47,90499,89,19,225,Kolkata
2580,Female,52,124290,16,29,315,Mumbai
2581,Female,46,126056,51,14,14,Delhi
2582,Male,67,113405,80,17,174,Chennai
2583,Female,69,146582,99,8,150,Kolkata
2584,Female,31,96981,87,13,188,Mumbai
2585,Male,52,57759,72,23,85,Kolkata
2586,Female,45,40185,53,29,120,Delhi
2587,Female,47,93983,52,11,325,Hyderabad
2588,Female,43,54699,67,16,143,Kolkata
2589,Female,24,135799,24,23,306,Hyderabad
2590,Male,56,119176,86,12,240,Mumbai
2591,Female,48,93490,14,38,212,Chennai
2592,Female,22,73739,22,24,184,Bengaluru
2593,Male,52,75631,98,31,191,Chennai
2594,Female,67,37945,31,38,344,Delhi
2595,Male,64,58294,85,36,26,Mumbai
2596,Female,69,32920,58,1,361,Hyderabad
2597,Male,31,115520,69,26,125,Bengaluru
2598,Male,53,73609,19,17,242,Mumbai
2599,Male,44,91096,53,36,342,Mumbai
2600,Male,41,100925,85,17,283,Mumbai
2601,Female,57,82358,2,37,275,Delhi
2602,Male,46,44265,53,27,37,Hyderabad
2603,Female,62,127389,67,25,292,Kolkata
2604,Male,39,93251,47,30,221,Hyderabad
2605,Male,25,104604,53,25,319,Hyderabad
2606,Male,32,29438,57,38,295,Bengaluru
2607,Female,66,135434,94,32,247,Kolkata
2608,Male,22,90779,98,12,128,Kolkata
2609,Female,69,48629,25,21,107,Kolkata
2610,Female,21,125130,35,34,336,Delhi
2611,Female,28,82442,29,1,223,Chennai
2612,Female,35,24085,76,13,335,Hyderabad
2613,Female,59,124421,87,21,161,Chennai
2614,Female,66,102926,92,1,288,Mumbai
2615,Female,47,44513,17,13,256,Kolkata
2616,Female,32,80084,80,31,242,Mumbai
2617,Female,23,106230,49,23,120,Mumbai
2618,Male,33,83605,56,3,6,Hyderabad
2619,Male,64,81666,73,11,361,Kolkata
2620,Male,57,127386,3,29,122,Mumbai
2621,Male,26,128987,22,18,145,Delhi
2622,Male,60,100420,95,25,258,Kolkata
2623,Female,51,88412,14,34,80,Mumbai
2624,Female,44,111743,3,18,311,Hyderabad
2625,Female,30,146583,38,1,111,Delhi
2626,Female,53,71178,87,28,251,Hyderabad
2627,Female,44,91092,21,4,268,Mumbai
2628,Female,26,106027,51,21,51,Delhi
2629,Female,22,58009,24,6,48,Mumbai
2630,Male,68,134210,96,21,167,Delhi
2631,Male,39,83976,45,37,209,Chennai
2632,Male,48,146202,69,30,105,Delhi
2633,Male,20,133218,97,20,70,Chennai
2634,Female,47,52225,44,32,119,Mumbai
2635,Female,38,58437,47,31,361,Delhi
2636,Female,52,90935,57,36,346,Hyderabad
